author_dim.author_key,author_dim.author_id,author_dim.author_name,author_dim.author_addr,author_dim.birthday,author_dim.status,author_dim.created_time,author_dim.updated_time,author_dim.last_mofidied,author_dim.content_type_key
442,5210,"Larry Bossidy , Ram Charan",N/A,1970-01-01 00:00:00.0,DEL,2015-11-24 14:27:13.0,2015-11-24 14:27:13.0,2017-03-21 09:56:09.0,1
443,5218,Đặng phúc,N/A,1970-01-01 00:00:00.0,DEL,2015-12-02 16:39:58.0,2015-12-02 16:39:58.0,2017-03-21 09:56:09.0,1
444,5284,Do Đại Đích Yên,N/A,1970-01-01 00:00:00.0,DEL,2015-12-14 22:27:59.0,2015-12-14 22:27:59.0,2017-03-21 09:56:09.0,1
445,5353,Bào Kình Kình,N/A,1970-01-01 00:00:00.0,DEL,2016-01-04 13:57:24.0,2016-01-04 13:57:24.0,2017-03-21 09:56:09.0,1
446,5374,Darwin Deen,N/A,1970-01-01 00:00:00.0,ACT,2016-01-07 16:29:33.0,2016-01-07 16:29:33.0,2017-03-21 09:56:09.0,1
447,5386,Kim Thư - Hạ A Giang,N/A,1970-01-01 00:00:00.0,ACT,2016-01-11 09:56:04.0,2016-01-11 09:56:04.0,2017-03-21 09:56:09.0,1
448,14,Minh Hiểu Khê,Trung Quốc,1970-01-01 00:00:00.0,ACT,2014-08-12 10:07:50.0,2017-09-25 16:35:43.0,2018-09-10 23:22:17.0,1
449,35,Blackcat218,N/A,1970-01-01 00:00:00.0,ACT,2014-08-28 10:06:42.0,2016-01-12 09:17:30.0,2017-03-21 09:56:09.0,1
450,46,Nguyễn Thượng Thái,N/A,1970-01-01 00:00:00.0,ACT,2014-09-10 20:12:36.0,2016-01-12 09:17:30.0,2017-03-21 09:56:09.0,1
451,51,Chu Y Điểm Thủ,N/A,1970-01-01 00:00:00.0,ACT,2014-09-10 21:44:13.0,2016-01-12 09:17:30.0,2017-03-21 09:56:10.0,1
452,59,Tạ Ngọc Ái,N/A,1970-01-01 00:00:00.0,DEL,2014-09-11 09:15:41.0,2016-01-12 09:17:30.0,2017-03-21 09:56:10.0,1
453,66,Ngọc Bích,N/A,1970-01-01 00:00:00.0,ACT,2014-09-11 13:24:27.0,2017-06-08 13:55:37.0,2018-09-10 23:22:17.0,1
454,86,Nguyên Minh,N/A,1970-01-01 00:00:00.0,ACT,2014-09-12 09:44:46.0,2016-01-12 09:17:30.0,2017-03-21 09:56:10.0,1
455,114,Cù Khải Minh,N/A,1970-01-01 00:00:00.0,DEL,2014-09-13 22:51:17.0,2016-01-12 09:17:30.0,2017-03-21 09:56:10.0,1
456,121,Thập Tứ Khuyết,N/A,1970-01-01 00:00:00.0,ACT,2014-09-14 00:00:39.0,2016-01-12 09:17:30.0,2017-03-21 09:56:10.0,1
457,124,Nam Cao,N/A,1970-01-01 00:00:00.0,ACT,2014-09-14 07:18:06.0,2017-05-11 16:37:30.0,2017-05-11 17:12:35.0,1
458,163,Lê Duyên Hải,N/A,1970-01-01 00:00:00.0,DEL,2014-09-15 15:00:34.0,2016-01-12 09:17:30.0,2017-03-21 09:56:10.0,1
459,177,Nguyễn Duy,N/A,1970-01-01 00:00:00.0,ACT,2014-09-16 09:52:57.0,2016-01-12 09:17:30.0,2017-03-21 09:56:10.0,1
460,182,Nguyễn Trường An,N/A,1970-01-01 00:00:00.0,DEL,2014-09-16 10:39:22.0,2016-01-12 09:17:30.0,2017-03-21 09:56:10.0,1
461,200,Đại Minh,N/A,1970-01-01 00:00:00.0,ACT,2014-09-16 19:13:32.0,2016-01-12 09:17:30.0,2017-03-21 09:56:10.0,1
462,233,Lý Hoa,N/A,1970-01-01 00:00:00.0,ACT,2014-09-18 21:55:55.0,2016-01-12 09:17:30.0,2017-03-21 09:56:10.0,1
463,247,Tửu Tiểu Thất,N/A,1970-01-01 00:00:00.0,ACT,2014-09-19 13:28:40.0,2016-01-12 09:17:30.0,2017-03-21 09:56:10.0,1
464,264,Lam Bạch Sắc,N/A,1970-01-01 00:00:00.0,DEL,2014-09-23 10:39:43.0,2016-01-12 09:17:30.0,2017-03-21 09:56:11.0,1
465,317,Bùi Thị Huyền,N/A,1970-01-01 00:00:00.0,ACT,2014-09-29 17:20:53.0,2016-01-12 09:17:30.0,2017-03-21 09:56:11.0,1
466,343,Katherine Alice Applegate,N/A,1970-01-01 00:00:00.0,ACT,2014-10-03 15:16:42.0,2016-01-12 09:17:30.0,2017-03-21 09:56:11.0,1
467,352,Hồng Sơn,N/A,1970-01-01 00:00:00.0,ACT,2014-10-03 18:00:25.0,2016-01-12 09:17:30.0,2017-03-21 09:56:11.0,1
468,370,Hân Như,N/A,1970-01-01 00:00:00.0,DEL,2014-10-14 14:01:28.0,2016-01-12 09:17:30.0,2017-03-21 09:56:11.0,1
469,390,Nguyễn Thu Thủy,N/A,1970-01-01 00:00:00.0,ACT,2014-10-14 14:03:29.0,2016-01-12 09:17:30.0,2017-03-21 09:56:11.0,1
470,406,Mạn Châu Sa,N/A,1970-01-01 00:00:00.0,ACT,2014-10-14 18:40:45.0,2016-01-12 09:17:30.0,2017-03-21 09:56:11.0,1
471,418,Doanh Doanh,N/A,1970-01-01 00:00:00.0,ACT,2014-10-14 21:32:54.0,2016-01-12 09:17:30.0,2017-03-21 09:56:11.0,1
472,424,Lê Thái Bình,N/A,1970-01-01 00:00:00.0,ACT,2014-10-14 22:28:27.0,2016-01-12 09:17:30.0,2017-03-21 09:56:11.0,1
473,433,Niệm Bình,N/A,1970-01-01 00:00:00.0,ACT,2014-10-14 23:44:45.0,2016-01-12 09:17:30.0,2017-03-21 09:56:11.0,1
474,443,Vũ Phương Thảo,N/A,1970-01-01 00:00:00.0,ACT,2014-10-15 10:39:31.0,2016-01-12 09:17:30.0,2017-03-21 09:56:11.0,1
475,451,LuHi,N/A,1970-01-01 00:00:00.0,ACT,2014-10-15 14:37:01.0,2016-01-12 09:17:30.0,2017-03-21 09:56:11.0,1
476,460,Phù Du,N/A,1970-01-01 00:00:00.0,ACT,2014-10-15 16:45:14.0,2016-01-12 09:17:30.0,2017-03-21 09:56:12.0,1
477,469,Nhã Quân,N/A,1970-01-01 00:00:00.0,ACT,2014-10-15 22:13:03.0,2016-01-12 09:17:30.0,2017-03-21 09:56:12.0,1
478,475,Như Là Thúy,N/A,1970-01-01 00:00:00.0,ACT,2014-10-16 00:31:38.0,2016-01-12 09:17:30.0,2017-03-21 09:56:12.0,1
479,480,Nhung Hoàng,N/A,1970-01-01 00:00:00.0,ACT,2014-10-16 12:39:22.0,2016-01-12 09:17:30.0,2017-03-21 09:56:12.0,1
480,484,Nguyễn Thị Mai Quế,N/A,1970-01-01 00:00:00.0,ACT,2014-10-16 21:42:58.0,2016-01-12 09:17:30.0,2017-03-21 09:56:12.0,1
481,493,Minh Ngọc,N/A,1970-01-01 00:00:00.0,ACT,2014-10-18 07:42:00.0,2016-01-12 09:17:30.0,2017-03-21 09:56:12.0,1
482,515,Nguyễn Anh Thư,N/A,1970-01-01 00:00:00.0,ACT,2014-10-22 14:24:21.0,2016-01-12 09:17:30.0,2017-03-21 09:56:12.0,1
483,549,Thùy An,N/A,1970-01-01 00:00:00.0,ACT,2014-11-16 13:56:04.0,2017-09-26 10:21:19.0,2018-09-10 23:22:17.0,1
484,588,Arnaldur Indridason,N/A,1970-01-01 00:00:00.0,ACT,2014-11-25 09:39:41.0,2016-01-12 09:17:30.0,2017-03-21 09:56:12.0,1
485,665,Arnaldur Indridason,N/A,1970-01-01 00:00:00.0,DEL,2014-11-25 11:37:05.0,2016-01-12 09:17:30.0,2017-03-21 09:56:12.0,1
486,695,Caspian Woods,N/A,1970-01-01 00:00:00.0,ACT,2014-11-25 11:39:33.0,2016-01-12 09:17:30.0,2017-03-21 09:56:12.0,1
487,749,Akio Morita,N/A,1970-01-01 00:00:00.0,ACT,2014-11-27 08:09:29.0,2016-01-12 09:17:30.0,2017-03-21 09:56:12.0,1
488,768,Toni Morrison,N/A,1970-01-01 00:00:00.0,ACT,2014-11-27 08:39:47.0,2016-01-12 09:17:30.0,2017-03-21 09:56:12.0,1
489,782,Nhiều tác giả,N/A,1970-01-01 00:00:00.0,ACT,2014-11-27 08:43:21.0,2017-09-25 16:50:19.0,2017-10-16 10:05:00.0,1
490,810,David Allen,N/A,1970-01-01 00:00:00.0,ACT,2014-12-02 17:06:39.0,2016-01-12 09:17:30.0,2017-03-21 09:56:13.0,1
491,817,John Medina,N/A,1970-01-01 00:00:00.0,ACT,2014-12-02 17:24:20.0,2016-01-12 09:17:30.0,2017-03-21 09:56:13.0,1
492,828,Richard Templar,N/A,1970-01-01 00:00:00.0,ACT,2014-12-02 17:52:29.0,2016-01-12 09:17:30.0,2017-03-21 09:56:13.0,1
493,840,Scott Thorpe,N/A,1970-01-01 00:00:00.0,ACT,2014-12-03 10:04:07.0,2017-09-26 09:34:48.0,2018-09-10 23:22:17.0,1
494,866,Pat Hutchinson,N/A,1970-01-01 00:00:00.0,ACT,2014-12-03 16:38:59.0,2016-01-12 09:17:30.0,2017-03-21 09:56:13.0,1
495,879,Daniel H Pink,N/A,1970-01-01 00:00:00.0,DEL,2014-12-04 16:29:09.0,2016-01-12 09:17:30.0,2017-03-21 09:56:13.0,1
496,896,Martin Lindstrom,N/A,1970-01-01 00:00:00.0,ACT,2014-12-09 13:54:21.0,2016-01-12 09:17:30.0,2017-03-21 09:56:13.0,1
497,908,Michael Lewis,N/A,1970-01-01 00:00:00.0,ACT,2014-12-09 14:26:08.0,2016-01-12 09:17:30.0,2017-03-21 09:56:13.0,1
498,919,Peter Drucker,N/A,1970-01-01 00:00:00.0,ACT,2014-12-09 14:58:34.0,2016-01-12 09:17:30.0,2017-03-21 09:56:13.0,1
499,951,"Ngọc Lý, Thúy Ngọc",N/A,1970-01-01 00:00:00.0,ACT,2014-12-09 16:03:50.0,2016-01-12 09:17:30.0,2017-03-21 09:56:13.0,1
500,1003,Joel Greenblatt,N/A,1970-01-01 00:00:00.0,DEL,2014-12-10 08:42:20.0,2016-01-12 09:17:30.0,2017-03-21 09:56:13.0,1
501,1018,Andrew Carnegie,N/A,1970-01-01 00:00:00.0,ACT,2014-12-10 10:28:46.0,2016-01-12 09:17:30.0,2017-03-21 09:56:13.0,1
502,1071,Misner,N/A,1970-01-01 00:00:00.0,ACT,2014-12-10 16:08:13.0,2016-01-12 09:17:30.0,2017-03-21 09:56:13.0,1
503,1103,Hubert K.Rampersad,N/A,1970-01-01 00:00:00.0,DEL,2014-12-11 10:30:11.0,2016-01-12 09:17:30.0,2017-03-21 09:56:13.0,1
504,1129,Geoffrey A. Moore,N/A,1970-01-01 00:00:00.0,DEL,2014-12-11 13:30:16.0,2016-01-12 09:17:30.0,2017-03-21 09:56:13.0,1
505,1158,Malcolm Gladwell,N/A,1970-01-01 00:00:00.0,ACT,2014-12-11 15:51:06.0,2017-09-26 09:01:03.0,2018-09-10 23:22:17.0,1
506,1179,Dan Ariely,N/A,1970-01-01 00:00:00.0,DEL,2014-12-12 09:32:11.0,2016-01-12 09:17:30.0,2017-03-21 09:56:14.0,1
554,1197,Gustave Le Bon,N/A,1970-01-01 00:00:00.0,ACT,2014-12-12 10:53:48.0,2016-01-12 09:17:30.0,2017-03-21 09:56:17.0,1
555,1225,Unessco,N/A,1970-01-01 00:00:00.0,ACT,2014-12-12 11:33:19.0,2016-01-12 09:17:30.0,2017-03-21 09:56:17.0,1
556,1239,Plato,N/A,1970-01-01 00:00:00.0,ACT,2014-12-12 13:20:30.0,2016-01-12 09:17:30.0,2017-03-21 09:56:17.0,1
557,1289,Richard Templar,N/A,1970-01-01 00:00:00.0,DEL,2014-12-12 14:55:47.0,2016-01-12 09:17:30.0,2017-03-21 09:56:17.0,1
558,1305,Jeffrey J. Fox,N/A,1970-01-01 00:00:00.0,ACT,2014-12-12 15:18:37.0,2017-09-26 09:20:53.0,2018-09-10 23:22:17.0,1
559,1321,PGS.TS Võ Đại Lược,N/A,1970-01-01 00:00:00.0,ACT,2014-12-15 09:06:18.0,2016-01-12 09:17:30.0,2017-03-21 09:56:18.0,1
560,1352,Đào Trinh Nhất,N/A,1970-01-01 00:00:00.0,ACT,2014-12-15 15:14:25.0,2016-01-12 09:17:30.0,2017-03-21 09:56:18.0,1
561,1369,Nguyễn Thị Hường,N/A,1970-01-01 00:00:00.0,ACT,2014-12-21 10:05:31.0,2016-01-12 09:17:30.0,2017-03-21 09:56:18.0,1
562,1375,Liên Thanh Nhã,N/A,1970-01-01 00:00:00.0,ACT,2014-12-22 21:18:15.0,2016-01-12 09:17:30.0,2017-03-21 09:56:18.0,1
563,1385,Hà Solo,N/A,1970-01-01 00:00:00.0,ACT,2014-12-23 22:24:09.0,2016-01-12 09:17:30.0,2017-03-21 09:56:18.0,1
564,1397,Tuyết Băng,N/A,1970-01-01 00:00:00.0,ACT,2014-12-24 11:05:59.0,2016-01-12 09:17:30.0,2017-03-21 09:56:18.0,1
565,1414,Sa Kha,N/A,1970-01-01 00:00:00.0,ACT,2014-12-25 10:18:02.0,2016-01-12 09:17:30.0,2017-03-21 09:56:18.0,1
566,1423,Hoàng Khang,N/A,1970-01-01 00:00:00.0,ACT,2014-12-26 14:58:39.0,2016-01-12 09:17:30.0,2017-03-21 09:56:18.0,1
567,1436,Nguyễn Thúy Hạnh,N/A,1970-01-01 00:00:00.0,ACT,2014-12-26 21:24:32.0,2016-01-12 09:17:30.0,2017-03-21 09:56:18.0,1
568,1450,kẹo cà phê,N/A,1970-01-01 00:00:00.0,ACT,2014-12-28 12:23:02.0,2016-01-12 09:17:30.0,2017-03-21 09:56:18.0,1
569,1457,Trần Thị Thanh Tâm,N/A,1970-01-01 00:00:00.0,ACT,2014-12-28 22:33:08.0,2016-01-12 09:17:30.0,2017-03-21 09:56:18.0,1
570,1466,Len,N/A,1970-01-01 00:00:00.0,ACT,2014-12-30 02:57:38.0,2016-01-12 09:17:30.0,2017-03-21 09:56:18.0,1
571,1472,Mèo béo,N/A,1970-01-01 00:00:00.0,ACT,2014-12-30 16:15:12.0,2016-01-12 09:17:30.0,2017-03-21 09:56:19.0,1
572,1480,Hồng Lan,N/A,1970-01-01 00:00:00.0,ACT,2014-12-31 13:44:52.0,2016-01-12 09:17:30.0,2017-03-21 09:56:19.0,1
573,1498,Kim Phùng Thủy,N/A,1970-01-01 00:00:00.0,ACT,2015-01-01 23:47:45.0,2016-01-12 09:17:30.0,2017-03-21 09:56:19.0,1
574,1508,Tiêu Dao,N/A,1970-01-01 00:00:00.0,ACT,2015-01-03 14:19:41.0,2016-01-12 09:17:30.0,2017-03-21 09:56:19.0,1
575,1519,Quách Thái Di,N/A,1970-01-01 00:00:00.0,ACT,2015-01-04 15:24:49.0,2016-01-12 09:17:30.0,2017-03-21 09:56:19.0,1
576,1530,Ngọc Diệp,N/A,1970-01-01 00:00:00.0,ACT,2015-01-06 09:08:56.0,2016-01-12 09:17:30.0,2017-03-21 09:56:19.0,1
577,1541,Phong Lữ,N/A,1970-01-01 00:00:00.0,ACT,2015-01-06 21:57:21.0,2016-01-12 09:17:30.0,2017-03-21 09:56:19.0,1
578,1552,Thượng Quan Hoa Lãng,N/A,1970-01-01 00:00:00.0,ACT,2015-01-07 18:03:45.0,2016-01-12 09:17:30.0,2017-03-21 09:56:19.0,1
579,1562,Tam Diệp Thảo,N/A,1970-01-01 00:00:00.0,ACT,2015-01-08 11:54:26.0,2016-01-12 09:17:30.0,2017-03-21 09:56:19.0,1
580,1570,Lê Thương,N/A,1970-01-01 00:00:00.0,ACT,2015-01-08 16:47:35.0,2016-01-12 09:17:30.0,2017-03-21 09:56:19.0,1
581,1583,Bon,N/A,1970-01-01 00:00:00.0,ACT,2015-01-10 04:24:16.0,2016-01-12 09:17:30.0,2017-03-21 09:56:19.0,1
582,1606,Leslie Kean,N/A,1970-01-01 00:00:00.0,DEL,2015-01-10 13:16:25.0,2016-01-12 09:17:30.0,2017-03-21 09:56:19.0,1
583,1617,An Nhiên,N/A,1970-01-01 00:00:00.0,ACT,2015-01-11 11:01:05.0,2016-01-12 09:17:30.0,2017-03-21 09:56:19.0,1
584,1639,Phượng,N/A,1970-01-01 00:00:00.0,ACT,2015-01-11 23:49:44.0,2016-01-12 09:17:30.0,2017-03-21 09:56:19.0,1
585,1649,Trần Thiên An,N/A,1970-01-01 00:00:00.0,ACT,2015-01-12 08:30:17.0,2016-01-12 09:17:30.0,2017-03-21 09:56:20.0,1
586,1659,Phương Nam,N/A,1970-01-01 00:00:00.0,ACT,2015-01-12 21:30:00.0,2016-01-12 09:17:30.0,2017-03-21 09:56:20.0,1
587,1667,Thụy Phiên Nguyễn Phúc,N/A,1970-01-01 00:00:00.0,ACT,2015-01-13 17:13:25.0,2016-01-12 09:17:30.0,2017-03-21 09:56:20.0,1
588,1685,Cư sĩ Nguyên Giác,N/A,1970-01-01 00:00:00.0,ACT,2015-01-14 16:56:59.0,2017-09-26 11:49:24.0,2018-09-10 23:22:17.0,1
589,1701,Điềm Tâm,N/A,1970-01-01 00:00:00.0,ACT,2015-01-15 08:53:09.0,2016-01-12 09:17:30.0,2017-03-21 09:56:20.0,1
590,1710,Yên Bình Tâm An,N/A,1970-01-01 00:00:00.0,ACT,2015-01-15 19:45:53.0,2016-01-12 09:17:30.0,2017-03-21 09:56:20.0,1
591,1721,Cù Thái Mỹ,N/A,1970-01-01 00:00:00.0,ACT,2015-01-15 23:11:13.0,2016-01-12 09:17:30.0,2017-03-21 09:56:20.0,1
592,1736,Bồ Công Anh,N/A,1970-01-01 00:00:00.0,ACT,2015-01-17 17:14:48.0,2016-01-12 09:17:30.0,2017-03-21 09:56:20.0,1
593,1749,Lengkeng Chuông gió,N/A,1970-01-01 00:00:00.0,ACT,2015-01-19 00:36:07.0,2016-01-12 09:17:30.0,2017-03-21 09:56:20.0,1
594,1777,Đinh Hồng Nhung,N/A,1970-01-01 00:00:00.0,ACT,2015-01-20 09:17:39.0,2016-01-12 09:17:30.0,2017-03-21 09:56:20.0,1
595,1802,nguyễn linh,N/A,1970-01-01 00:00:00.0,ACT,2015-01-20 19:56:43.0,2016-01-12 09:17:30.0,2017-03-21 09:56:20.0,1
596,1817,Mai Quế,N/A,1970-01-01 00:00:00.0,ACT,2015-01-21 16:09:19.0,2016-01-12 09:17:30.0,2017-03-21 09:56:20.0,1
597,1832,Dương Blue,N/A,1970-01-01 00:00:00.0,ACT,2015-01-22 21:14:48.0,2016-01-12 09:17:30.0,2017-03-21 09:56:20.0,1
598,1839,Lê Min Trang,N/A,1970-01-01 00:00:00.0,ACT,2015-01-23 14:53:33.0,2016-01-12 09:17:30.0,2017-03-21 09:56:20.0,1
599,1858,Ngô Vũ,N/A,1970-01-01 00:00:00.0,ACT,2015-01-24 15:54:09.0,2016-01-12 09:17:30.0,2017-03-21 09:56:21.0,1
600,1863,Trúc Hài,N/A,1970-01-01 00:00:00.0,ACT,2015-01-25 00:12:01.0,2016-01-12 09:17:30.0,2017-03-21 09:56:21.0,1
601,1868,Phan Xuân Minh,N/A,1970-01-01 00:00:00.0,ACT,2015-01-25 17:58:42.0,2016-01-12 09:17:30.0,2017-03-21 09:56:21.0,1
602,1883,Vũ Nham,N/A,1970-01-01 00:00:00.0,ACT,2015-01-26 14:56:24.0,2016-01-12 09:17:30.0,2017-03-21 09:56:21.0,1
603,1894,Arol,N/A,1970-01-01 00:00:00.0,ACT,2015-01-26 23:07:41.0,2016-01-12 09:17:30.0,2017-03-21 09:56:21.0,1
604,1909,Vũ An Diệp,N/A,1970-01-01 00:00:00.0,ACT,2015-01-27 21:30:26.0,2016-01-12 09:17:30.0,2017-03-21 09:56:21.0,1
605,1949,Dan Stenbock,N/A,1970-01-01 00:00:00.0,DEL,2015-01-28 10:28:09.0,2016-01-12 09:17:30.0,2017-03-21 09:56:21.0,1
606,1959,Jeffrey Gitomer,N/A,1970-01-01 00:00:00.0,DEL,2015-01-28 11:21:17.0,2016-01-12 09:17:30.0,2017-03-21 09:56:21.0,1
607,1971,A.M.H,N/A,1970-01-01 00:00:00.0,ACT,2015-01-28 16:18:00.0,2016-01-12 09:17:30.0,2017-03-21 09:56:21.0,1
608,1978,Trang pu,N/A,1970-01-01 00:00:00.0,ACT,2015-01-28 23:25:43.0,2016-01-12 09:17:30.0,2017-03-21 09:56:21.0,1
609,1987,Joel Greenblatt,N/A,1970-01-01 00:00:00.0,ACT,2015-01-29 10:28:29.0,2016-01-12 09:17:30.0,2017-03-21 09:56:21.0,1
610,2008,Matsushita Konosuke,N/A,1970-01-01 00:00:00.0,DEL,2015-01-29 11:03:27.0,2016-01-12 09:17:30.0,2017-03-21 09:56:21.0,1
611,2028,Kim,N/A,1970-01-01 00:00:00.0,ACT,2015-01-29 22:17:04.0,2016-01-12 09:17:30.0,2017-03-21 09:56:21.0,1
612,2033,Vân Yên,N/A,1970-01-01 00:00:00.0,ACT,2015-01-30 10:30:13.0,2016-01-12 09:17:30.0,2017-03-21 09:56:22.0,1
613,2048,Kiều Xuân Quỳnh,N/A,1970-01-01 00:00:00.0,ACT,2015-01-31 13:55:16.0,2016-01-12 09:17:30.0,2017-03-21 09:56:22.0,1
614,2059,linhlinh,N/A,1970-01-01 00:00:00.0,ACT,2015-01-31 23:38:34.0,2016-01-12 09:17:30.0,2017-03-21 09:56:22.0,1
615,2065,Như Trúc,N/A,1970-01-01 00:00:00.0,ACT,2015-02-01 22:40:54.0,2016-01-12 09:17:30.0,2017-03-21 09:56:22.0,1
616,2071,Xương Rồng,N/A,1970-01-01 00:00:00.0,ACT,2015-02-02 13:51:15.0,2016-01-12 09:17:30.0,2017-03-21 09:56:22.0,1
617,2093,Đinh Thùy Hương,N/A,1970-01-01 00:00:00.0,ACT,2015-02-02 21:50:43.0,2016-01-12 09:17:30.0,2017-03-21 09:56:22.0,1
618,2114,Cáo Smile,N/A,1970-01-01 00:00:00.0,ACT,2015-02-03 14:11:36.0,2016-01-12 09:17:30.0,2017-03-21 09:56:22.0,1
619,2130,Nicolas Darvas,N/A,1970-01-01 00:00:00.0,ACT,2015-02-03 14:51:55.0,2016-01-12 09:17:30.0,2017-03-21 09:56:22.0,1
620,2159,QKK,N/A,1970-01-01 00:00:00.0,ACT,2015-02-03 21:19:45.0,2016-01-12 09:17:30.0,2017-03-21 09:56:22.0,1
621,2175,John C Maxwell,N/A,1970-01-01 00:00:00.0,DEL,2015-02-04 15:06:50.0,2016-01-12 09:17:30.0,2017-03-21 09:56:22.0,1
622,2194,Mộc Nhiên,N/A,1970-01-01 00:00:00.0,ACT,2015-02-04 17:35:50.0,2016-01-12 09:17:30.0,2017-03-21 09:56:22.0,1
623,2217,Jeffrey J. Fox,N/A,1970-01-01 00:00:00.0,DEL,2015-02-06 16:23:34.0,2016-01-12 09:17:30.0,2017-03-21 09:56:22.0,1
624,2243,Daniel Goleman,N/A,1970-01-01 00:00:00.0,DEL,2015-02-06 16:58:29.0,2016-01-12 09:17:30.0,2017-03-21 09:56:22.0,1
625,2248,Bánh Đậu,N/A,1970-01-01 00:00:00.0,ACT,2015-02-07 11:59:54.0,2016-01-12 09:17:30.0,2017-03-21 09:56:22.0,1
626,2251,Miriam Ghi,N/A,1970-01-01 00:00:00.0,ACT,2015-02-07 21:57:08.0,2016-01-12 09:17:30.0,2017-03-21 09:56:23.0,1
627,2260,Nắng Vô Hình,N/A,1970-01-01 00:00:00.0,ACT,2015-02-08 00:38:54.0,2016-01-12 09:17:30.0,2017-03-21 09:56:23.0,1
628,2268,Ming Thư,N/A,1970-01-01 00:00:00.0,ACT,2015-02-08 17:15:59.0,2016-01-12 09:17:30.0,2017-03-21 09:56:23.0,1
629,2276,Bích Phương,N/A,1970-01-01 00:00:00.0,ACT,2015-02-08 21:26:30.0,2016-01-12 09:17:30.0,2017-03-21 09:56:23.0,1
630,2287,Michael Lewis,N/A,1970-01-01 00:00:00.0,DEL,2015-02-09 09:53:52.0,2016-01-12 09:17:30.0,2017-03-21 09:56:23.0,1
631,2311,Malcolm Gladwell,N/A,1970-01-01 00:00:00.0,DEL,2015-02-09 17:12:48.0,2016-01-12 09:17:30.0,2017-03-21 09:56:23.0,1
632,2326,Người Sói,N/A,1970-01-01 00:00:00.0,ACT,2015-02-09 19:42:11.0,2016-01-12 09:17:30.0,2017-03-21 09:56:23.0,1
633,2342,Daniel Goleman,N/A,1970-01-01 00:00:00.0,DEL,2015-02-10 10:58:09.0,2016-01-12 09:17:30.0,2017-03-21 09:56:23.0,1
634,2355,Nhoknel,N/A,1970-01-01 00:00:00.0,ACT,2015-02-10 11:26:30.0,2016-01-12 09:17:30.0,2017-03-21 09:56:23.0,1
635,2362,Eran Katz,N/A,1970-01-01 00:00:00.0,DEL,2015-02-10 14:05:58.0,2016-01-12 09:17:30.0,2017-03-21 09:56:23.0,1
636,2400,Tròn Xoe Xoe,N/A,1970-01-01 00:00:00.0,ACT,2015-02-11 14:34:22.0,2016-01-12 09:17:30.0,2017-03-21 09:56:23.0,1
637,2407,Đào Thy,N/A,1970-01-01 00:00:00.0,ACT,2015-02-13 08:26:58.0,2016-01-12 09:17:30.0,2017-03-21 09:56:23.0,1
638,2416,Cóc,N/A,1970-01-01 00:00:00.0,ACT,2015-02-13 22:07:13.0,2016-01-12 09:17:30.0,2017-03-21 09:56:24.0,1
639,2427,Shiron,N/A,1970-01-01 00:00:00.0,ACT,2015-02-14 23:41:17.0,2016-01-12 09:17:30.0,2017-03-21 09:56:24.0,1
640,2435,Như Phàm,N/A,1970-01-01 00:00:00.0,ACT,2015-02-15 22:08:55.0,2016-01-12 09:17:30.0,2017-03-21 09:56:24.0,1
641,2442,Huyền,N/A,1970-01-01 00:00:00.0,ACT,2015-02-16 04:46:21.0,2016-01-12 09:17:30.0,2017-03-21 09:56:24.0,1
642,2448,mọt mọt,N/A,1970-01-01 00:00:00.0,ACT,2015-02-16 23:47:02.0,2016-01-12 09:17:30.0,2017-03-21 09:56:24.0,1
643,2456,Siu Hâm,N/A,1970-01-01 00:00:00.0,ACT,2015-02-17 23:18:54.0,2016-01-12 09:17:30.0,2017-03-21 09:56:24.0,1
644,2466,Mắt Mèo May Mắn,N/A,1970-01-01 00:00:00.0,ACT,2015-02-21 13:30:13.0,2016-01-12 09:17:30.0,2017-03-21 09:56:24.0,1
645,2477,Hà Luân,N/A,1970-01-01 00:00:00.0,ACT,2015-02-22 21:19:58.0,2016-01-12 09:17:30.0,2017-03-21 09:56:24.0,1
646,2490,Chiaki,N/A,1970-01-01 00:00:00.0,ACT,2015-02-23 15:52:07.0,2016-01-12 09:17:30.0,2017-03-21 09:56:24.0,1
647,2505,Mã Liêng,N/A,1970-01-01 00:00:00.0,ACT,2015-02-24 13:11:25.0,2016-01-12 09:17:30.0,2017-03-21 09:56:24.0,1
648,2510,Lê Thị Nhật Trung,N/A,1970-01-01 00:00:00.0,ACT,2015-02-25 00:09:26.0,2016-01-12 09:17:30.0,2017-03-21 09:56:24.0,1
649,2529,-Bão-,N/A,1970-01-01 00:00:00.0,ACT,2015-02-26 09:29:20.0,2016-01-12 09:17:30.0,2017-03-21 09:56:24.0,1
650,2538,Nguyễn Thị Đào,N/A,1970-01-01 00:00:00.0,ACT,2015-02-26 15:56:51.0,2016-01-12 09:17:30.0,2017-03-21 09:56:25.0,1
651,2542,Giang,N/A,1970-01-01 00:00:00.0,ACT,2015-02-26 16:45:52.0,2016-01-12 09:17:30.0,2017-03-21 09:56:25.0,1
652,2550,Miru,N/A,1970-01-01 00:00:00.0,ACT,2015-02-26 21:08:16.0,2016-01-12 09:17:30.0,2017-03-21 09:56:25.0,1
653,2559,Nhật Hạ,N/A,1970-01-01 00:00:00.0,ACT,2015-02-27 01:12:05.0,2016-01-12 09:17:30.0,2017-03-21 09:56:25.0,1
